gene,n_mutated,n_controls,dead_mutated,dead_control,odds_ratio,p_value,risk_diff,q_value_BY,passed_screening
PIWIL3,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
PIWIL2,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
PIWIL1,20,947,2,131,0.6921119592875318,1.0,-0.03833157338965151,0.03281302244589281,True
PLIN4,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
PRX,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
PSD2,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
PSG11,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
RNF213,16,951,2,131,0.8942202835332607,1.0,-0.012749737118822296,0.03281302244589281,True
RNF207,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
RNF20,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
RNF19A,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
RNF182,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RNF17,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
RNF214,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
RNF145,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
RNF123,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RNF113A,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
RNF111,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RNF10,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
RNASEL,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
RMND1,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
RNF128,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RMI1,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
RNF220,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
RNF32,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RP1,21,946,3,130,1.0461538461538462,1.0,0.005436424041075194,0.03281302244589281,True
ROS1,17,950,4,129,1.958258795468098,0.2750540917456734,0.0995046439628483,0.03281302244589281,True
ROR2,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
ROR1,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
ROCK2,10,957,0,133,0.0,0.3735941385672879,-0.13897596656217345,0.03281302244589281,True
ROCK1,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
RNF31,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ROBO4,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ROBO2,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
ROBO1,14,953,1,132,0.4784382284382284,0.7062199783824453,-0.06708139709189029,0.03281302244589281,True
RO60,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
RNF6,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
RNF43,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
RNF40,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ROBO3,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
RP1L1,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
RLN2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RIPOR3,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
RGS4,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
RGS3,7,960,4,129,8.589147286821705,0.008583644826393578,0.4370535714285714,0.03281302244589281,True
RGS22,11,956,2,131,1.3994910941475827,0.6544728231558026,0.04478889311525294,0.03281302244589281,True
RGS20,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
RGS12,7,960,3,130,4.788461538461538,0.058560349864904916,0.29315476190476186,0.03281302244589281,True
RFX6,11,956,0,133,0.0,0.3780510816804445,-0.13912133891213388,0.03281302244589281,True
RGS7,13,954,0,133,0.0,0.23463547986190103,-0.13941299790356393,0.03281302244589281,True
RFX5,7,960,3,130,4.788461538461538,0.058560349864904916,0.29315476190476186,0.03281302244589281,True
RFX3,10,957,3,130,2.7263736263736265,0.14757260183461732,0.16415882967607104,0.03281302244589281,True
RFX1,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
RFTN2,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
RFC1,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
REXO5,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
REV3L,17,950,3,130,1.3516483516483517,0.7183963785447625,0.039628482972136225,0.03281302244589281,True
RFX4,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
RLF,16,951,4,129,2.124031007751938,0.258569091800409,0.11435331230283913,0.03281302244589281,True
RGS9,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
RHOA,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
RIPOR1,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
RIPK1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
RIN3,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
RIN1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RIMS2,15,952,0,133,0.0,0.24591437252814008,-0.13970588235294118,0.03281302244589281,True
RIMS1,14,953,2,131,1.0458015267175573,1.0,0.005396492280017984,0.03281302244589281,True
RHBDF2,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
RIMBP2,14,953,1,132,0.4784382284382284,0.7062199783824453,-0.06708139709189029,0.03281302244589281,True
RICTOR,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
RIC8A,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
RIC1,13,954,2,131,1.142262317834837,0.696681665992265,0.016529592001290117,0.03281302244589281,True
RHOT1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
RHOBTB3,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
RHOBTB2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RIF1,12,955,1,132,0.5668044077134986,1.0,-0.05488656195462478,0.03281302244589281,True
RPGR,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
RPGRIP1,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
RPGRIP1L,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
SAMHD1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
SAMD9L,13,954,1,132,0.5189393939393939,1.0,-0.061441702951136906,0.03281302244589281,True
SAMD9,12,955,2,131,1.2580152671755724,0.6751071962119222,0.02949389179755671,0.03281302244589281,True
SAMD4A,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
SAMD15,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
SAMD14,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
SARM1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
SALL4,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
SAGE1,14,953,0,133,0.0,0.23771811502013002,-0.13955928646379853,0.03281302244589281,True
SAFB2,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
SAE1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
SACS,22,945,2,131,0.6213740458015267,0.7563303194367537,-0.04771524771524771,0.03281302244589281,True
RYR3,37,930,6,127,1.2237744475488952,0.6269741503172913,0.025603022377215928,0.03281302244589281,True
RYR2,55,912,3,130,0.3470414201183432,0.0698230809225507,-0.08799840510366827,0.03281302244589281,True
SALL1,12,955,3,130,2.1153846153846154,0.2213189810954577,0.11387434554973822,0.03281302244589281,True
RYR1,27,940,1,132,0.23543123543123542,0.1595841592305688,-0.10338849487785659,0.03281302244589281,True
SARS1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
SATB1,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
SCML1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
SCLT1,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
SCFD2,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
SCFD1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
SCARB2,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
SCAPER,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
SASH1,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
SCAF8,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
SCAF11,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
SBNO2,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
SBNO1,10,957,3,130,2.7263736263736265,0.14757260183461732,0.16415882967607104,0.03281302244589281,True
SBF2,12,955,1,132,0.5668044077134986,1.0,-0.05488656195462478,0.03281302244589281,True
SBF1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
SATB2,7,960,3,130,4.788461538461538,0.058560349864904916,0.29315476190476186,0.03281302244589281,True
SCAF4,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
RXFP2,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
RXFP1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RUSC2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RRN3,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
RRM1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RREB1,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
RPTOR,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
RPTN,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
RPS6KB2,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
RRNAD1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
RPS6KB1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
RPS6KA5,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
RPS6KA3,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
RPS6KA2,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
RPS6,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
RPL22,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
RPH3A,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
RPS6KA6,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
RRP1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RSBN1,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
RSF1,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
RUNX2,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
RUNX1T1,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
RUNX1,38,929,6,127,1.1840551181102361,0.635077357491402,0.02118860121239588,0.03281302244589281,True
RUFY3,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
RUFY2,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
RUFY1,10,957,3,130,2.7263736263736265,0.14757260183461732,0.16415882967607104,0.03281302244589281,True
RUBCN,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
RTTN,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
RTN4,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
RTN3,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
RTL9,16,951,2,131,0.8942202835332607,1.0,-0.012749737118822296,0.03281302244589281,True
RTL5,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
RTF2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RSPH4A,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
RSL1D1,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
REV1,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
RETSAT,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RET,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
REST,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
PUS7,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
PUS10,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
PUM3,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
PUM2,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
PTPRZ1,10,957,0,133,0.0,0.3735941385672879,-0.13897596656217345,0.03281302244589281,True
PTPRU,10,957,3,130,2.7263736263736265,0.14757260183461732,0.16415882967607104,0.03281302244589281,True
PWWP3A,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
PTPRT,11,956,2,131,1.3994910941475827,0.6544728231558026,0.04478889311525294,0.03281302244589281,True
PTPRN2,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
PTPRM,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
PTPRK,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
PTPRJ,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
PTPRH,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
PTPRG,11,956,2,131,1.3994910941475827,0.6544728231558026,0.04478889311525294,0.03281302244589281,True
PTPRO,7,960,3,130,4.788461538461538,0.058560349864904916,0.29315476190476186,0.03281302244589281,True
PTPRF,12,955,3,130,2.1153846153846154,0.2213189810954577,0.11387434554973822,0.03281302244589281,True
PWWP3B,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
PXDNL,16,951,1,132,0.41363636363636364,0.7118310143429725,-0.076301261829653,0.03281302244589281,True
RABGAP1,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
RABEP2,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
RABEP1,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
RAB9B,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
RAB40A,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
RAB3GAP2,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
PXDN,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
RAB11FIP1,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
QRICH2,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
QARS1,5,962,3,130,9.6,0.020628915664281298,0.46486486486486484,0.03281302244589281,True
PZP,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
PYHIN1,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
PYGM,9,958,4,129,5.14108527131783,0.02472304152325641,0.30978891208536297,0.03281302244589281,True
PYGB,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
QSER1,17,950,2,131,0.833587786259542,1.0,-0.020247678018575854,0.03281302244589281,True
PTPRE,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
PTPRD,24,943,3,130,0.8934065934065935,1.0,-0.012857900318133608,0.03281302244589281,True
PTPRC,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
PTCHD1,10,957,0,133,0.0,0.3735941385672879,-0.13897596656217345,0.03281302244589281,True
PTCH1,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
PTCD3,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
PTCD1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
PTBP3,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
PTBP1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
PTCHD3,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
PSME4,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
PSMC5,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
PSMC4,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
PSMB5,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
PSIP1,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
PSG8,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
PSG6,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
PSMD1,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
PTCHD4,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
PTDSS1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
PTEN,52,915,9,124,1.3351462865716428,0.4112402846644131,0.037557797393862974,0.03281302244589281,True
PTPRB,14,953,2,131,1.0458015267175573,1.0,0.005396492280017984,0.03281302244589281,True
